Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Замена датчика педали тормоза;500,000;1;500,000;0,00;0,00
Замена рычага переключения поворота;500,000;1;500,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 500 от 30.08.2021, ТС: Kia Optima гос. номер: А097НВ45;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 524 от 31.08.2021, ТС: Renault Logan гос. номер: В478ВО147;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 525 от 31.08.2021, ТС: Hyundai Solaris гос. номер: У151ЕТ72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Замена топливного насоса погружной в баке;1 500,000;1;1 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 526 от 31.08.2021, ТС: Hyundai Solaris гос. номер: О564КН72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Замена катушки зажигания 1 шт.;200,000;1;200,000;0,00;0,00
Итого;1 200,000;;1 200,000;;0,00
Заказ-наряд №: 528 от 31.08.2021, ТС: Renault Logan гос. номер: А710ВВ797;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Ремонт кронштейна газовых форсунок;500,000;1;500,000;0,00;0,00
Ремонт электропроводки;1 000,000;1;1 000,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 530 от 31.08.2021, ТС: LADA VESTA гос. номер: М705ЕН797;;;;;
Диагностика звукового сигнала;500,000;1;500,000;0,00;0,00
Замена звукового сигнала;500,000;1;500,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 536 от 01.09.2021, ТС: LADA VESTA гос. номер: Т440ЕР72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 541 от 01.09.2021, ТС: Chevrolet Cruze гос. номер: Т467ХЕ72;;;;;
Электротехнические работы;2 500,000;1;2 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 545 от 01.09.2021, ТС: Renault Logan гос. номер: В830УВ89;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 549 от 01.09.2021, ТС: Opel Astra гос. номер: Т691УА72;;;;;
Электротехнические работы;2 800,000;1;2 800,000;0,00;0,00
Итого;2 800,000;;2 800,000;;0,00
Заказ-наряд №: 550 от 01.09.2021, ТС: Opel Astra гос. номер: Т691УА72;;;;;
Электротехнические работы;2 000,000;1;2 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 551 от 01.09.2021, ТС: Hyundai Santa Fe гос. номер: Е025ВА186;;;;;
Замена ПТФ;500,000;1;500,000;0,00;0,00
Электротехнические работы;2 500,000;1;2 500,000;0,00;0,00
Итого;3 000,000;;3 000,000;;0,00
Заказ-наряд №: 556 от 11.09.2021, ТС: Mazda MPV гос. номер: К942УМ72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 574 от 03.09.2021, ТС: Volkswagen Passat гос. номер: Т918НК72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 575 от 04.09.2021, ТС: ВАЗ 2115 гос. номер: У249УУ72;;;;;
Промывка инжектора;1 850,000;1;1 850,000;0,00;0,00
Итого;1 850,000;;1 850,000;;0,00
Заказ-наряд №: 585 от 03.09.2021, ТС: Ravon NEXIA R3 гос. номер: М209МЕ45;;;;;
Диагностика и ремонт электропроводки;5 000,000;1;5 000,000;0,00;0,00
Итого;5 000,000;;5 000,000;;0,00
Заказ-наряд №: 587 от 03.09.2021, ТС: Renault Logan гос. номер: АТ00372;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Ремонт электропроводки;1 000,000;1;1 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 599 от 04.09.2021, ТС: Kia Rio гос. номер: ОУ085 77;;;;;
Электротехнические работы,ремонт электропроводки;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 601 от 04.09.2021, ТС: LADA  GRАNТА 219010 гос. номер:В763НС147;;;;;
Диагностика топливной системы;500,000;1;500,000;0,00;0,00
Замена топливного насоса погружной в баке;1 500,000;1;1 500,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 603 от 04.09.2021, ТС: Toyota Camry гос. номер: С868ХН72;;;;;
Промывкаа радиаторов системы ОЖ;2 000,000;1;2 000,000;0,00;0,00
Установка звуковых сигналов;500,000;1;500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 604 от 04.09.2021, ТС: Nissan Almera гос. номер: М090МТ55;;;;;
Замена эл ламп;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 605 от 04.09.2021, ТС: Opel Astra гос. номер: С778СУ72;;;;;
Замена топливного насоса погружной в баке;1 500,000;1;1 500,000;0,00;0,00
Осмотр проверка диагностика системы питания;500,000;1;500,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 607 от 04.09.2021, ТС: LADA VESTA гос. номер: А771РО186;;;;;
Работа по замене предохранителя;450,000;1;450,000;0,00;0,00
Итого;450,000;;450,000;;0,00
Заказ-наряд №: 611 от 05.09.2021, ТС: Skoda Fabia гос. номер: В553ТМ89;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 612 от 05.09.2021, ТС: ВАЗ Веста гос. номер: Т211ЕО72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 614 от 05.09.2021, ТС: Hyundai CRETA гос. номер: Х726МВ56;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 665 от 08.09.2021, ТС: Renault Megane гос. номер: У478КН72;;;;;
замена магнитолы;2 000,000;1;2 000,000;0,00;0,00
Итого;2 000,000;;2 000,000;;0,00
Заказ-наряд №: 668 от 08.09.2021, ТС: Audi A4 гос. номер: У206ОР72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 669 от 11.02.2022, ТС: Skoda Octavia гос. номер: Н254МО72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 678 от 08.09.2021, ТС: Toyota Camry гос. номер: С868ХН72;;;;;
Замена топливного насоса погружной в баке;750,000;1;750,000;0,00;0,00
Замена топливного фильтра погружной в баке;750,000;1;750,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 685 от 09.09.2021, ТС: Lexus RX 450 гос. номер: О919СХ72;;;;;
Осмотр;0,000;1;0,000;0,00;0,00
Итого;0,000;;0,000;;0,00
Заказ-наряд №: 687 от 09.09.2021, ТС: Volkswagen Tiguan гос. номер: Т090ТК72;;;;;
Замена свечей зажигания 4 цилиндр. ДВС;500,000;1;500,000;0,00;0,00
Коллектор выпускной-снятие/установка;2 500,000;1;2 500,000;0,00;0,00
Итого;3 000,000;;3 000,000;;0,00
Заказ-наряд №: 709 от 11.09.2021, ТС: ГАЗ 3221 гос. номер: Х511АХ96;;;;;
Электротехнические работы;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 711 от 11.09.2021, ТС: Opel Insignia гос. номер: Т507ЕС72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 713 от 11.09.2021, ТС: Renault Logan гос. номер: У983АХ797;;;;;
Ремонт разьема;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 714 от 11.09.2021, ТС: Chevrolet Aveo гос. номер: А056НЕ186;;;;;
Ремонт разьема+ замена ламп;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 723 от 12.09.2021, ТС: Renault Logan гос. номер: А476ВЕ797;;;;;
Замер компрессии ДВС 4ре ц.;500,000;1;500,000;0,00;0,00
Компьютерная диагностика электронных систем после заправки фреоном;1 000,000;1;1 000,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 749 от 15.09.2021, ТС: Datsun On-Do гос. номер: М065АУ82;;;;;
Электротехнические работы;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 767 от 13.09.2021, ТС: ВАЗ Веста гос. номер: Т211ЕО72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 773 от 12.09.2021, ТС: Renault Logan гос. номер: А476ВЕ797;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Замер компрессии цилиндров;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 776 от 15.09.2021, ТС: Kia Rio гос. номер: У175МО56;;;;;
Промывка форсунок;1 900,000;1;1 900,000;0,00;0,00
Итого;1 900,000;;1 900,000;;0,00
Заказ-наряд №: 792 от 19.09.2021, ТС: Opel Astra гос. номер: Н242ХА82;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Проверка цепи заднегно стеклоочестителя;2 000,000;1;2 000,000;0,00;0,00
Проверка цепи подогрева рулевого колеса;1 500,000;1;1 500,000;0,00;0,00
Итого;4 500,000;;4 500,000;;0,00
Заказ-наряд №: 810 от 17.09.2021, ТС: Renault Logan гос. номер: А617ВЕ797;;;;;
Компьютерная диагностика электронных систем после заправки фреоном;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 814 от 17.09.2021, ТС: Volkswagen Polo гос. номер: Т230НА178;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Замена предохрагнителей;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 815 от 17.09.2021, ТС: Skoda Superb гос. номер: И828см174;;;;;
Компьютерная диагностика электронных систем после заправки фреоном;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 824 от 18.09.2021, ТС: Renault Logan гос. номер: О285ХЕ198;;;;;
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Проверка электропроводки форсунок,ремонт проводки;1 500,000;1;1 500,000;0,00;0,00
Итого;2 500,000;;2 500,000;;0,00
Заказ-наряд №: 825 от 18.09.2021, ТС: Hyundai Solaris гос. номер: О564КН72;;;;;
Замена свечей+ катушки зажигания;500,000;1;500,000;0,00;0,00
Компьютерная диагностика;1 000,000;1;1 000,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 826 от 18.09.2021, ТС: Kia Rio гос. номер: О117КО72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Замена АКБ;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 836 от 19.09.2021, ТС: Toyota Camry гос. номер: Р696АЕ761;;;;;
Снятие не штатной блакировким;3 000,000;1;3 000,000;0,00;0,00
Установка сигнализации;5 000,000;1;5 000,000;0,00;0,00
Итого;8 000,000;;8 000,000;;0,00
Заказ-наряд №: 838 от 20.09.2021, ТС: Datsun On-Do гос. номер: М065АУ82;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Проверка мощности искры зажигания;500,000;1;500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 840 от 19.09.2021, ТС: Skoda Kodiag гос. номер: У283КК72;;;;;
Подключение регистратора;1 500,000;1;1 500,000;0,00;0,00
Итого;1 500,000;;1 500,000;;0,00
Заказ-наряд №: 848 от 20.09.2021, ТС: Kia Ceed гос. номер: Т044СР72;;;;;
Компьютерная диагностика электронных систем после заправки фреоном;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 858 от 05.01.2022, ТС: Toyota PRADO 120 гос. номер: ;;;;;
Электротехнические работы ремонт электропроводки,установка коробапредохранителей;15 000,000;1;15 000,000;0,00;0,00
Итого;15 000,000;;15 000,000;;0,00
Заказ-наряд №: 865 от 21.09.2021, ТС: LADA GFL 110 VESTA гос. номер: Х294ЕТ797;;;;;
Дтагностика центрального замка;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 866 от 21.09.2021, ТС: LADA VESTA гос. номер: М671ЕН797;;;;;
Замена лампы головного освещения;300,000;1;300,000;0,00;0,00
Итого;300,000;;300,000;;0,00
Заказ-наряд №: 867 от 21.09.2021, ТС: SsangYong Kyron гос. номер: К362УВ72;;;;;
Замена предохрагнителей;500,000;1;500,000;0,00;0,00
Итого;500,000;;500,000;;0,00
Заказ-наряд №: 871 от 21.09.2021, ТС: Nissan Sunny гос. номер: Е699КР72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 872 от 21.09.2021, ТС: Nissan Qashqai гос. номер: О364ХУ72;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 880 от 22.09.2021, ТС: Renault Logan гос. номер: У799АН797;;;;;
Замана магнитолы;700,000;1;700,000;0,00;0,00
Итого;700,000;;700,000;;0,00
Заказ-наряд №: 888 от 22.09.2021, ТС: Nissan Sunny гос. номер: К107ОМ186;;;;;
Ведомая диагностика поиска неисправностей ,чтение кодов неисправностей вэлектронных блоках;1 000,000;1;1 000,000;0,00;0,00
Итого;1 000,000;;1 000,000;;0,00
Заказ-наряд №: 890 от 01.10.2021, ТС: Honda Civic гос. номер: М143КК72;;;;;
Прошивка блока подушек безопасности;4 000,000;1;4 000,000;0,00;0,00
Установка камеры заднего вида;2 500,000;1;2 500,000;0,00;0,00
Установка обманки подушки;1 000,000;1;1 000,000;0,00;0,00
Итого;7 500,000;;7 500,000;;0,00
Заказ-наряд №: 894 от 22.09.2021, ТС: Honda Civic гос. номер: O010XK72;;;;;
